Time,Platform,Product,Sales (15 min)
2025-01-03 18:55:56.764215,Lazada,Labubu,7
2025-01-03 18:55:56.764215,Lazada,Capybara,20
2025-01-03 18:55:56.764215,Lazada,Gấu bông,30
2025-01-03 19:10:56.764215,Shopee,Búp bê Barbie,9
2025-01-03 19:10:56.764215,Shopee,Labubu,23
2025-01-03 19:10:56.764215,Shopee,Capybara,27
2025-01-03 19:10:56.764215,Shopee,Gấu bông,30
2025-01-03 19:10:56.764215,TikTok,Búp bê Barbie,25
2025-01-03 19:10:56.764215,TikTok,Labubu,40
2025-01-03 19:10:56.764215,TikTok,Capybara,46
2025-01-03 19:10:56.764215,TikTok,Gấu bông,25
2025-01-03 19:10:56.764215,Lazada,Búp bê Barbie,13
2025-01-03 19:10:56.764215,Lazada,Labubu,35
2025-01-03 19:10:56.764215,Lazada,Capybara,30
2025-01-03 19:10:56.764215,Lazada,Gấu bông,14
2025-01-03 19:25:56.764215,Shopee,Búp bê Barbie,5
2025-01-03 19:25:56.764215,Shopee,Labubu,12
2025-01-03 19:25:56.764215,Shopee,Capybara,39
2025-01-03 19:25:56.764215,Shopee,Gấu bông,29
2025-01-03 19:25:56.764215,TikTok,Búp bê Barbie,42
2025-01-03 19:25:56.764215,TikTok,Labubu,49
2025-01-03 19:25:56.764215,TikTok,Capybara,20
2025-01-03 19:25:56.764215,TikTok,Gấu bông,32
2025-01-03 19:25:56.764215,Lazada,Búp bê Barbie,27
2025-01-03 19:25:56.764215,Lazada,Labubu,1
2025-01-03 19:25:56.764215,Lazada,Capybara,31
2025-01-03 19:25:56.764215,Lazada,Gấu bông,15
2025-01-03 19:40:56.764215,Shopee,Búp bê Barbie,19
2025-01-03 19:40:56.764215,Shopee,Labubu,2
2025-01-03 19:40:56.764215,Shopee,Capybara,17
2025-01-03 19:40:56.764215,Shopee,Gấu bông,10
2025-01-03 19:40:56.764215,TikTok,Búp bê Barbie,7
2025-01-03 19:40:56.764215,TikTok,Labubu,15
2025-01-03 19:40:56.764215,TikTok,Capybara,23
2025-01-03 19:40:56.764215,TikTok,Gấu bông,8
2025-01-03 19:40:56.764215,Lazada,Búp bê Barbie,35
2025-01-03 19:40:56.764215,Lazada,Labubu,24
2025-01-03 19:40:56.764215,Lazada,Capybara,47
2025-01-03 19:40:56.764215,Lazada,Gấu bông,39
2025-01-03 19:55:56.764215,Shopee,Búp bê Barbie,16
2025-01-03 19:55:56.764215,Shopee,Labubu,22
2025-01-03 19:55:56.764215,Shopee,Capybara,29
2025-01-03 19:55:56.764215,Shopee,Gấu bông,35
2025-01-03 19:55:56.764215,TikTok,Búp bê Barbie,3
2025-01-03 19:55:56.764215,TikTok,Labubu,21
2025-01-03 19:55:56.764215,TikTok,Capybara,24
2025-01-03 19:55:56.764215,TikTok,Gấu bông,26
2025-01-03 19:55:56.764215,Lazada,Búp bê Barbie,46
2025-01-03 19:55:56.764215,Lazada,Labubu,32
2025-01-03 19:55:56.764215,Lazada,Capybara,47
2025-01-03 19:55:56.764215,Lazada,Gấu bông,21
2025-01-03 20:10:56.764215,Shopee,Búp bê Barbie,1
2025-01-03 20:10:56.764215,Shopee,Labubu,43
2025-01-03 20:10:56.764215,Shopee,Capybara,20
2025-01-03 20:10:56.764215,Shopee,Gấu bông,33
2025-01-03 20:10:56.764215,TikTok,Búp bê Barbie,4
2025-01-03 20:10:56.764215,TikTok,Labubu,19
2025-01-03 20:10:56.764215,TikTok,Capybara,22
2025-01-03 20:10:56.764215,TikTok,Gấu bông,29
2025-01-03 20:10:56.764215,Lazada,Búp bê Barbie,37
2025-01-03 20:10:56.764215,Lazada,Labubu,41
2025-01-03 20:10:56.764215,Lazada,Capybara,33
2025-01-03 20:10:56.764215,Lazada,Gấu bông,11
2025-01-03 20:25:56.764215,Shopee,Búp bê Barbie,39
2025-01-03 20:25:56.764215,Shopee,Labubu,5
2025-01-03 20:25:56.764215,Shopee,Capybara,38
2025-01-03 20:25:56.764215,Shopee,Gấu bông,19
2025-01-03 20:25:56.764215,TikTok,Búp bê Barbie,21
2025-01-03 20:25:56.764215,TikTok,Labubu,2
2025-01-03 20:25:56.764215,TikTok,Capybara,15
2025-01-03 20:25:56.764215,TikTok,Gấu bông,4
2025-01-03 20:25:56.764215,Lazada,Búp bê Barbie,46
2025-01-03 20:25:56.764215,Lazada,Labubu,29
2025-01-03 20:25:56.764215,Lazada,Capybara,17
2025-01-03 20:25:56.764215,Lazada,Gấu bông,49
2025-01-03 20:40:56.764215,Shopee,Búp bê Barbie,42
2025-01-03 20:40:56.764215,Shopee,Labubu,12
2025-01-03 20:40:56.764215,Shopee,Capybara,5
2025-01-03 20:40:56.764215,Shopee,Gấu bông,7
2025-01-03 20:40:56.764215,TikTok,Búp bê Barbie,18
2025-01-03 20:40:56.764215,TikTok,Labubu,43
2025-01-03 20:40:56.764215,TikTok,Capybara,5
2025-01-03 20:40:56.764215,TikTok,Gấu bông,18
2025-01-03 20:40:56.764215,Lazada,Búp bê Barbie,25
2025-01-03 20:40:56.764215,Lazada,Labubu,21
2025-01-03 20:40:56.764215,Lazada,Capybara,48
2025-01-03 20:40:56.764215,Lazada,Gấu bông,29
2025-01-03 20:55:56.764215,Shopee,Búp bê Barbie,41
2025-01-03 20:55:56.764215,Shopee,Labubu,3
2025-01-03 20:55:56.764215,Shopee,Capybara,49
2025-01-03 20:55:56.764215,Shopee,Gấu bông,34
2025-01-03 20:55:56.764215,TikTok,Búp bê Barbie,3
2025-01-03 20:55:56.764215,TikTok,Labubu,25
2025-01-03 20:55:56.764215,TikTok,Capybara,29
2025-01-03 20:55:56.764215,TikTok,Gấu bông,46
2025-01-03 20:55:56.764215,Lazada,Búp bê Barbie,30
2025-01-03 20:55:56.764215,Lazada,Labubu,31
2025-01-03 20:55:56.764215,Lazada,Capybara,1
2025-01-03 20:55:56.764215,Lazada,Gấu bông,11
2025-01-03 21:10:56.764215,Shopee,Búp bê Barbie,22
2025-01-03 21:10:56.764215,Shopee,Labubu,23
2025-01-03 21:10:56.764215,Shopee,Capybara,3
2025-01-03 21:10:56.764215,Shopee,Gấu bông,12
2025-01-03 21:10:56.764215,TikTok,Búp bê Barbie,37
2025-01-03 21:10:56.764215,TikTok,Labubu,43
2025-01-03 21:10:56.764215,TikTok,Capybara,25
2025-01-03 21:10:56.764215,TikTok,Gấu bông,2
2025-01-03 21:10:56.764215,Lazada,Búp bê Barbie,44
2025-01-03 21:10:56.764215,Lazada,Labubu,38
2025-01-03 21:10:56.764215,Lazada,Capybara,25
2025-01-03 21:10:56.764215,Lazada,Gấu bông,3
2025-01-03 21:25:56.764215,Shopee,Búp bê Barbie,26
2025-01-03 21:25:56.764215,Shopee,Labubu,24
2025-01-03 21:25:56.764215,Shopee,Capybara,42
2025-01-03 21:25:56.764215,Shopee,Gấu bông,41
2025-01-03 21:25:56.764215,TikTok,Búp bê Barbie,19
2025-01-03 21:25:56.764215,TikTok,Labubu,7
2025-01-03 21:25:56.764215,TikTok,Capybara,9
2025-01-03 21:25:56.764215,TikTok,Gấu bông,7
2025-01-03 21:25:56.764215,Lazada,Búp bê Barbie,32
2025-01-03 21:25:56.764215,Lazada,Labubu,37
2025-01-03 21:25:56.764215,Lazada,Capybara,12
2025-01-03 21:25:56.764215,Lazada,Gấu bông,36
2025-01-03 21:40:56.764215,Shopee,Búp bê Barbie,11
2025-01-03 21:40:56.764215,Shopee,Labubu,41
2025-01-03 21:40:56.764215,Shopee,Capybara,34
2025-01-03 21:40:56.764215,Shopee,Gấu bông,20
2025-01-03 21:40:56.764215,TikTok,Búp bê Barbie,4
2025-01-03 21:40:56.764215,TikTok,Labubu,48
2025-01-03 21:40:56.764215,TikTok,Capybara,28
2025-01-03 21:40:56.764215,TikTok,Gấu bông,36
2025-01-03 21:40:56.764215,Lazada,Búp bê Barbie,43
2025-01-03 21:40:56.764215,Lazada,Labubu,39
2025-01-03 21:40:56.764215,Lazada,Capybara,2
2025-01-03 21:40:56.764215,Lazada,Gấu bông,2
2025-01-03 21:55:56.764215,Shopee,Búp bê Barbie,27
2025-01-03 21:55:56.764215,Shopee,Labubu,22
2025-01-03 21:55:56.764215,Shopee,Capybara,22
2025-01-03 21:55:56.764215,Shopee,Gấu bông,29
2025-01-03 21:55:56.764215,TikTok,Búp bê Barbie,35
2025-01-03 21:55:56.764215,TikTok,Labubu,21
2025-01-03 21:55:56.764215,TikTok,Capybara,27
2025-01-03 21:55:56.764215,TikTok,Gấu bông,34
2025-01-03 21:55:56.764215,Lazada,Búp bê Barbie,31
2025-01-03 21:55:56.764215,Lazada,Labubu,37
2025-01-03 21:55:56.764215,Lazada,Capybara,19
2025-01-03 21:55:56.764215,Lazada,Gấu bông,15
2025-01-03 22:10:56.764215,Shopee,Búp bê Barbie,26
2025-01-03 22:10:56.764215,Shopee,Labubu,34
2025-01-03 22:10:56.764215,Shopee,Capybara,7
2025-01-03 22:10:56.764215,Shopee,Gấu bông,25
2025-01-03 22:10:56.764215,TikTok,Búp bê Barbie,14
2025-01-03 22:10:56.764215,TikTok,Labubu,15
2025-01-03 22:10:56.764215,TikTok,Capybara,22
2025-01-03 22:10:56.764215,TikTok,Gấu bông,11
2025-01-03 22:10:56.764215,Lazada,Búp bê Barbie,4
2025-01-03 22:10:56.764215,Lazada,Labubu,32
2025-01-03 22:10:56.764215,Lazada,Capybara,7
2025-01-03 22:10:56.764215,Lazada,Gấu bông,37
2025-01-03 22:25:56.764215,Shopee,Búp bê Barbie,10
2025-01-03 22:25:56.764215,Shopee,Labubu,19
2025-01-03 22:25:56.764215,Shopee,Capybara,8
2025-01-03 22:25:56.764215,Shopee,Gấu bông,30
2025-01-03 22:25:56.764215,TikTok,Búp bê Barbie,8
2025-01-03 22:25:56.764215,TikTok,Labubu,22
2025-01-03 22:25:56.764215,TikTok,Capybara,8
2025-01-03 22:25:56.764215,TikTok,Gấu bông,8
2025-01-03 22:25:56.764215,Lazada,Búp bê Barbie,6
2025-01-03 22:25:56.764215,Lazada,Labubu,44
2025-01-03 22:25:56.764215,Lazada,Capybara,28
2025-01-03 22:25:56.764215,Lazada,Gấu bông,23
2025-01-03 22:40:56.764215,Shopee,Búp bê Barbie,33
2025-01-03 22:40:56.764215,Shopee,Labubu,31
2025-01-03 22:40:56.764215,Shopee,Capybara,40
2025-01-03 22:40:56.764215,Shopee,Gấu bông,9
2025-01-03 22:40:56.764215,TikTok,Búp bê Barbie,23
2025-01-03 22:40:56.764215,TikTok,Labubu,31
2025-01-03 22:40:56.764215,TikTok,Capybara,10
2025-01-03 22:40:56.764215,TikTok,Gấu bông,23
2025-01-03 22:40:56.764215,Lazada,Búp bê Barbie,12
2025-01-03 22:40:56.764215,Lazada,Labubu,38
2025-01-03 22:40:56.764215,Lazada,Capybara,3
2025-01-03 22:40:56.764215,Lazada,Gấu bông,23
2025-01-03 22:55:56.764215,Shopee,Búp bê Barbie,35
2025-01-03 22:55:56.764215,Shopee,Labubu,16
2025-01-03 22:55:56.764215,Shopee,Capybara,31
2025-01-03 22:55:56.764215,Shopee,Gấu bông,19
2025-01-03 22:55:56.764215,TikTok,Búp bê Barbie,7
2025-01-03 22:55:56.764215,TikTok,Labubu,19
2025-01-03 22:55:56.764215,TikTok,Capybara,3
2025-01-03 22:55:56.764215,TikTok,Gấu bông,19
2025-01-03 22:55:56.764215,Lazada,Búp bê Barbie,34
2025-01-03 22:55:56.764215,Lazada,Labubu,16
2025-01-03 22:55:56.764215,Lazada,Capybara,5
2025-01-03 22:55:56.764215,Lazada,Gấu bông,36
2025-01-03 23:10:56.764215,Shopee,Búp bê Barbie,42
2025-01-03 23:10:56.764215,Shopee,Labubu,36
2025-01-03 23:10:56.764215,Shopee,Capybara,34
2025-01-03 23:10:56.764215,Shopee,Gấu bông,25
2025-01-03 23:10:56.764215,TikTok,Búp bê Barbie,10
2025-01-03 23:10:56.764215,TikTok,Labubu,26
2025-01-03 23:10:56.764215,TikTok,Capybara,10
2025-01-03 23:10:56.764215,TikTok,Gấu bông,10
2025-01-03 23:10:56.764215,Lazada,Búp bê Barbie,46
2025-01-03 23:10:56.764215,Lazada,Labubu,45
2025-01-03 23:10:56.764215,Lazada,Capybara,2
2025-01-03 23:10:56.764215,Lazada,Gấu bông,24
2025-01-03 23:25:56.764215,Shopee,Búp bê Barbie,13
2025-01-03 23:25:56.764215,Shopee,Labubu,11
2025-01-03 23:25:56.764215,Shopee,Capybara,37
2025-01-03 23:25:56.764215,Shopee,Gấu bông,30
2025-01-03 23:25:56.764215,TikTok,Búp bê Barbie,16
2025-01-03 23:25:56.764215,TikTok,Labubu,32
2025-01-03 23:25:56.764215,TikTok,Capybara,20
2025-01-03 23:25:56.764215,TikTok,Gấu bông,20
2025-01-03 23:25:56.764215,Lazada,Búp bê Barbie,45
2025-01-03 23:25:56.764215,Lazada,Labubu,37
2025-01-03 23:25:56.764215,Lazada,Capybara,8
2025-01-03 23:25:56.764215,Lazada,Gấu bông,35
2025-01-03 23:40:56.764215,Shopee,Búp bê Barbie,29
2025-01-03 23:40:56.764215,Shopee,Labubu,21
2025-01-03 23:40:56.764215,Shopee,Capybara,47
2025-01-03 23:40:56.764215,Shopee,Gấu bông,34
2025-01-03 23:40:56.764215,TikTok,Búp bê Barbie,6
2025-01-03 23:40:56.764215,TikTok,Labubu,7
2025-01-03 23:40:56.764215,TikTok,Capybara,1
2025-01-03 23:40:56.764215,TikTok,Gấu bông,47
2025-01-03 23:40:56.764215,Lazada,Búp bê Barbie,46
2025-01-03 23:40:56.764215,Lazada,Labubu,48
2025-01-03 23:40:56.764215,Lazada,Capybara,41
2025-01-03 23:40:56.764215,Lazada,Gấu bông,14
2025-01-03 23:55:56.764215,Shopee,Búp bê Barbie,9
2025-01-03 23:55:56.764215,Shopee,Labubu,46
2025-01-03 23:55:56.764215,Shopee,Capybara,16
2025-01-03 23:55:56.764215,Shopee,Gấu bông,39
2025-01-03 23:55:56.764215,TikTok,Búp bê Barbie,5
2025-01-03 23:55:56.764215,TikTok,Labubu,48
2025-01-03 23:55:56.764215,TikTok,Capybara,11
2025-01-03 23:55:56.764215,TikTok,Gấu bông,39
2025-01-03 23:55:56.764215,Lazada,Búp bê Barbie,46
2025-01-03 23:55:56.764215,Lazada,Labubu,17
2025-01-03 23:55:56.764215,Lazada,Capybara,45
2025-01-03 23:55:56.764215,Lazada,Gấu bông,25
2025-01-04 00:10:56.764215,Shopee,Búp bê Barbie,29
2025-01-04 00:10:56.764215,Shopee,Labubu,12
2025-01-04 00:10:56.764215,Shopee,Capybara,18
2025-01-04 00:10:56.764215,Shopee,Gấu bông,37
2025-01-04 00:10:56.764215,TikTok,Búp bê Barbie,35
2025-01-04 00:10:56.764215,TikTok,Labubu,30
2025-01-04 00:10:56.764215,TikTok,Capybara,32
2025-01-04 00:10:56.764215,TikTok,Gấu bông,28
2025-01-04 00:10:56.764215,Lazada,Búp bê Barbie,22
2025-01-04 00:10:56.764215,Lazada,Labubu,19
2025-01-04 00:10:56.764215,Lazada,Capybara,14
2025-01-04 00:10:56.764215,Lazada,Gấu bông,1
2025-01-04 00:25:56.764215,Shopee,Búp bê Barbie,22
2025-01-04 00:25:56.764215,Shopee,Labubu,18
2025-01-04 00:25:56.764215,Shopee,Capybara,16
2025-01-04 00:25:56.764215,Shopee,Gấu bông,1
2025-01-04 00:25:56.764215,TikTok,Búp bê Barbie,18
2025-01-04 00:25:56.764215,TikTok,Labubu,43
2025-01-04 00:25:56.764215,TikTok,Capybara,5
2025-01-04 00:25:56.764215,TikTok,Gấu bông,31
2025-01-04 00:25:56.764215,Lazada,Búp bê Barbie,5
2025-01-04 00:25:56.764215,Lazada,Labubu,11
2025-01-04 00:25:56.764215,Lazada,Capybara,39
2025-01-04 00:25:56.764215,Lazada,Gấu bông,27
2025-01-04 00:40:56.764215,Shopee,Búp bê Barbie,37
2025-01-04 00:40:56.764215,Shopee,Labubu,9
2025-01-04 00:40:56.764215,Shopee,Capybara,48
2025-01-04 00:40:56.764215,Shopee,Gấu bông,32
2025-01-04 00:40:56.764215,TikTok,Búp bê Barbie,22
2025-01-04 00:40:56.764215,TikTok,Labubu,49
2025-01-04 00:40:56.764215,TikTok,Capybara,28
2025-01-04 00:40:56.764215,TikTok,Gấu bông,4
2025-01-04 00:40:56.764215,Lazada,Búp bê Barbie,2
2025-01-04 00:40:56.764215,Lazada,Labubu,39
2025-01-04 00:40:56.764215,Lazada,Capybara,40
2025-01-04 00:40:56.764215,Lazada,Gấu bông,19
2025-01-04 00:55:56.764215,Shopee,Búp bê Barbie,37
2025-01-04 00:55:56.764215,Shopee,Labubu,6
2025-01-04 00:55:56.764215,Shopee,Capybara,23
2025-01-04 00:55:56.764215,Shopee,Gấu bông,14
2025-01-04 00:55:56.764215,TikTok,Búp bê Barbie,12
2025-01-04 00:55:56.764215,TikTok,Labubu,12
2025-01-04 00:55:56.764215,TikTok,Capybara,6
2025-01-04 00:55:56.764215,TikTok,Gấu bông,31
2025-01-04 00:55:56.764215,Lazada,Búp bê Barbie,5
2025-01-04 00:55:56.764215,Lazada,Labubu,22
2025-01-04 00:55:56.764215,Lazada,Capybara,5
2025-01-04 00:55:56.764215,Lazada,Gấu bông,17
2025-01-04 01:10:56.764215,Shopee,Búp bê Barbie,43
2025-01-04 01:10:56.764215,Shopee,Labubu,22
2025-01-04 01:10:56.764215,Shopee,Capybara,21
2025-01-04 01:10:56.764215,Shopee,Gấu bông,29
2025-01-04 01:10:56.764215,TikTok,Búp bê Barbie,45
2025-01-04 01:10:56.764215,TikTok,Labubu,25
2025-01-04 01:10:56.764215,TikTok,Capybara,44
2025-01-04 01:10:56.764215,TikTok,Gấu bông,39
2025-01-04 01:10:56.764215,Lazada,Búp bê Barbie,39
2025-01-04 01:10:56.764215,Lazada,Labubu,43
2025-01-04 01:10:56.764215,Lazada,Capybara,15
2025-01-04 01:10:56.764215,Lazada,Gấu bông,26
2025-01-04 01:25:56.764215,Shopee,Búp bê Barbie,4
2025-01-04 01:25:56.764215,Shopee,Labubu,20
2025-01-04 01:25:56.764215,Shopee,Capybara,17
2025-01-04 01:25:56.764215,Shopee,Gấu bông,22
2025-01-04 01:25:56.764215,TikTok,Búp bê Barbie,29
2025-01-04 01:25:56.764215,TikTok,Labubu,28
2025-01-04 01:25:56.764215,TikTok,Capybara,28
2025-01-04 01:25:56.764215,TikTok,Gấu bông,21
2025-01-04 01:25:56.764215,Lazada,Búp bê Barbie,1
2025-01-04 01:25:56.764215,Lazada,Labubu,33
2025-01-04 01:25:56.764215,Lazada,Capybara,14
2025-01-04 01:25:56.764215,Lazada,Gấu bông,2
2025-01-04 01:40:56.764215,Shopee,Búp bê Barbie,14
2025-01-04 01:40:56.764215,Shopee,Labubu,41
2025-01-04 01:40:56.764215,Shopee,Capybara,47
2025-01-04 01:40:56.764215,Shopee,Gấu bông,43
2025-01-04 01:40:56.764215,TikTok,Búp bê Barbie,26
2025-01-04 01:40:56.764215,TikTok,Labubu,6
2025-01-04 01:40:56.764215,TikTok,Capybara,46
2025-01-04 01:40:56.764215,TikTok,Gấu bông,46
2025-01-04 01:40:56.764215,Lazada,Búp bê Barbie,36
2025-01-04 01:40:56.764215,Lazada,Labubu,29
2025-01-04 01:40:56.764215,Lazada,Capybara,6
2025-01-04 01:40:56.764215,Lazada,Gấu bông,45
2025-01-04 01:55:56.764215,Shopee,Búp bê Barbie,38
2025-01-04 01:55:56.764215,Shopee,Labubu,17
2025-01-04 01:55:56.764215,Shopee,Capybara,5
2025-01-04 01:55:56.764215,Shopee,Gấu bông,25
2025-01-04 01:55:56.764215,TikTok,Búp bê Barbie,18
2025-01-04 01:55:56.764215,TikTok,Labubu,34
2025-01-04 01:55:56.764215,TikTok,Capybara,32
2025-01-04 01:55:56.764215,TikTok,Gấu bông,41
2025-01-04 01:55:56.764215,Lazada,Búp bê Barbie,27
2025-01-04 01:55:56.764215,Lazada,Labubu,10
2025-01-04 01:55:56.764215,Lazada,Capybara,17
2025-01-04 01:55:56.764215,Lazada,Gấu bông,29
2025-01-04 02:10:56.764215,Shopee,Búp bê Barbie,14
2025-01-04 02:10:56.764215,Shopee,Labubu,13
2025-01-04 02:10:56.764215,Shopee,Capybara,6
2025-01-04 02:10:56.764215,Shopee,Gấu bông,7
2025-01-04 02:10:56.764215,TikTok,Búp bê Barbie,5
2025-01-04 02:10:56.764215,TikTok,Labubu,41
2025-01-04 02:10:56.764215,TikTok,Capybara,12
2025-01-04 02:10:56.764215,TikTok,Gấu bông,45
2025-01-04 02:10:56.764215,Lazada,Búp bê Barbie,25
2025-01-04 02:10:56.764215,Lazada,Labubu,49
2025-01-04 02:10:56.764215,Lazada,Capybara,40
2025-01-04 02:10:56.764215,Lazada,Gấu bông,35
2025-01-04 02:25:56.764215,Shopee,Búp bê Barbie,25
2025-01-04 02:25:56.764215,Shopee,Labubu,32
2025-01-04 02:25:56.764215,Shopee,Capybara,46
2025-01-04 02:25:56.764215,Shopee,Gấu bông,45
2025-01-04 02:25:56.764215,TikTok,Búp bê Barbie,15
2025-01-04 02:25:56.764215,TikTok,Labubu,9
2025-01-04 02:25:56.764215,TikTok,Capybara,21
2025-01-04 02:25:56.764215,TikTok,Gấu bông,42
2025-01-04 02:25:56.764215,Lazada,Búp bê Barbie,18
2025-01-04 02:25:56.764215,Lazada,Labubu,19
2025-01-04 02:25:56.764215,Lazada,Capybara,18
2025-01-04 02:25:56.764215,Lazada,Gấu bông,38
2025-01-04 02:40:56.764215,Shopee,Búp bê Barbie,45
2025-01-04 02:40:56.764215,Shopee,Labubu,22
2025-01-04 02:40:56.764215,Shopee,Capybara,21
2025-01-04 02:40:56.764215,Shopee,Gấu bông,31
2025-01-04 02:40:56.764215,TikTok,Búp bê Barbie,22
2025-01-04 02:40:56.764215,TikTok,Labubu,30
2025-01-04 02:40:56.764215,TikTok,Capybara,36
2025-01-04 02:40:56.764215,TikTok,Gấu bông,33
2025-01-04 02:40:56.764215,Lazada,Búp bê Barbie,27
2025-01-04 02:40:56.764215,Lazada,Labubu,11
2025-01-04 02:40:56.764215,Lazada,Capybara,25
2025-01-04 02:40:56.764215,Lazada,Gấu bông,40
2025-01-04 02:55:56.764215,Shopee,Búp bê Barbie,27
2025-01-04 02:55:56.764215,Shopee,Labubu,46
2025-01-04 02:55:56.764215,Shopee,Capybara,13
2025-01-04 02:55:56.764215,Shopee,Gấu bông,26
2025-01-04 02:55:56.764215,TikTok,Búp bê Barbie,45
2025-01-04 02:55:56.764215,TikTok,Labubu,38
2025-01-04 02:55:56.764215,TikTok,Capybara,37
2025-01-04 02:55:56.764215,TikTok,Gấu bông,36
2025-01-04 02:55:56.764215,Lazada,Búp bê Barbie,5
2025-01-04 02:55:56.764215,Lazada,Labubu,35
2025-01-04 02:55:56.764215,Lazada,Capybara,43
2025-01-04 02:55:56.764215,Lazada,Gấu bông,4
2025-01-04 03:10:56.764215,Shopee,Búp bê Barbie,12
2025-01-04 03:10:56.764215,Shopee,Labubu,19
2025-01-04 03:10:56.764215,Shopee,Capybara,13
2025-01-04 03:10:56.764215,Shopee,Gấu bông,1
2025-01-04 03:10:56.764215,TikTok,Búp bê Barbie,40
2025-01-04 03:10:56.764215,TikTok,Labubu,41
2025-01-04 03:10:56.764215,TikTok,Capybara,13
2025-01-04 03:10:56.764215,TikTok,Gấu bông,49
2025-01-04 03:10:56.764215,Lazada,Búp bê Barbie,19
2025-01-04 03:10:56.764215,Lazada,Labubu,16
2025-01-04 03:10:56.764215,Lazada,Capybara,14
2025-01-04 03:10:56.764215,Lazada,Gấu bông,17
2025-01-04 03:25:56.764215,Shopee,Búp bê Barbie,36
2025-01-04 03:25:56.764215,Shopee,Labubu,7
2025-01-04 03:25:56.764215,Shopee,Capybara,33
2025-01-04 03:25:56.764215,Shopee,Gấu bông,46
2025-01-04 03:25:56.764215,TikTok,Búp bê Barbie,9
2025-01-04 03:25:56.764215,TikTok,Labubu,45
2025-01-04 03:25:56.764215,TikTok,Capybara,4
2025-01-04 03:25:56.764215,TikTok,Gấu bông,26
2025-01-04 03:25:56.764215,Lazada,Búp bê Barbie,9
2025-01-04 03:25:56.764215,Lazada,Labubu,35
2025-01-04 03:25:56.764215,Lazada,Capybara,43
2025-01-04 03:25:56.764215,Lazada,Gấu bông,11
2025-01-04 03:40:56.764215,Shopee,Búp bê Barbie,22
2025-01-04 03:40:56.764215,Shopee,Labubu,36
2025-01-04 03:40:56.764215,Shopee,Capybara,16
2025-01-04 03:40:56.764215,Shopee,Gấu bông,35
2025-01-04 03:40:56.764215,TikTok,Búp bê Barbie,23
2025-01-04 03:40:56.764215,TikTok,Labubu,23
2025-01-04 03:40:56.764215,TikTok,Capybara,39
2025-01-04 03:40:56.764215,TikTok,Gấu bông,12
2025-01-04 03:40:56.764215,Lazada,Búp bê Barbie,46
2025-01-04 03:40:56.764215,Lazada,Labubu,14
2025-01-04 03:40:56.764215,Lazada,Capybara,6
2025-01-04 03:40:56.764215,Lazada,Gấu bông,46
2025-01-04 03:55:56.764215,Shopee,Búp bê Barbie,5
2025-01-04 03:55:56.764215,Shopee,Labubu,36
2025-01-04 03:55:56.764215,Shopee,Capybara,39
2025-01-04 03:55:56.764215,Shopee,Gấu bông,1
2025-01-04 03:55:56.764215,TikTok,Búp bê Barbie,6
2025-01-04 03:55:56.764215,TikTok,Labubu,44
2025-01-04 03:55:56.764215,TikTok,Capybara,43
2025-01-04 03:55:56.764215,TikTok,Gấu bông,4
2025-01-04 03:55:56.764215,Lazada,Búp bê Barbie,33
2025-01-04 03:55:56.764215,Lazada,Labubu,28
2025-01-04 03:55:56.764215,Lazada,Capybara,39
2025-01-04 03:55:56.764215,Lazada,Gấu bông,44
2025-01-04 04:10:56.764215,Shopee,Búp bê Barbie,2
2025-01-04 04:10:56.764215,Shopee,Labubu,9
2025-01-04 04:10:56.764215,Shopee,Capybara,38
2025-01-04 04:10:56.764215,Shopee,Gấu bông,5
2025-01-04 04:10:56.764215,TikTok,Búp bê Barbie,5
2025-01-04 04:10:56.764215,TikTok,Labubu,40
2025-01-04 04:10:56.764215,TikTok,Capybara,33
2025-01-04 04:10:56.764215,TikTok,Gấu bông,49
2025-01-04 04:10:56.764215,Lazada,Búp bê Barbie,33
2025-01-04 04:10:56.764215,Lazada,Labubu,46
2025-01-04 04:10:56.764215,Lazada,Capybara,46
2025-01-04 04:10:56.764215,Lazada,Gấu bông,44
2025-01-04 04:25:56.764215,Shopee,Búp bê Barbie,31
2025-01-04 04:25:56.764215,Shopee,Labubu,45
2025-01-04 04:25:56.764215,Shopee,Capybara,43
2025-01-04 04:25:56.764215,Shopee,Gấu bông,1
2025-01-04 04:25:56.764215,TikTok,Búp bê Barbie,31
2025-01-04 04:25:56.764215,TikTok,Labubu,7
